image_path,race,label
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Tom_Cruise_Tom_Cruise_0010.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Gillian_Anderson_Gillian_Anderson_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Hugo_Chavez_Hugo_Chavez_0044.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jose_Maria_Aznar_Jose_Maria_Aznar_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jackie_Chan_Jackie_Chan_0008.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Eduard_Limonov_Eduard_Limonov_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Eric_Ryan_Donnelly_Eric_Ryan_Donnelly_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Miguel_Estrada_Miguel_Estrada_0001.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Silvio_Berlusconi_Silvio_Berlusconi_0015.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Gabriel_Hughes_Gabriel_Hughes_0001.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Ricardo_Lagos_Ricardo_Lagos_0009.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Julianne_Moore_Julianne_Moore_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Guy_Hemmings_Guy_Hemmings_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Andre_Agassi_Andre_Agassi_0019.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Guillaume_Soro_Guillaume_Soro_0002.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Gerhard_Schroeder_Gerhard_Schroeder_0108.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/William_Martin_William_Martin_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jiang_Zemin_Jiang_Zemin_0018.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Augustin_Calleri_Augustin_Calleri_0002.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Terry_Stotts_Terry_Stotts_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Celine_Dion_Celine_Dion_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Ana_Isabel_Sanchez_Ana_Isabel_Sanchez_0001.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jason_Gardner_Jason_Gardner_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Julianne_Moore_Julianne_Moore_0015.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Mitchell_Daniels_Mitchell_Daniels_0004.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Kirk_Doerger_Kirk_Doerger_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/David_Hyde_Pierce_David_Hyde_Pierce_0004.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Chang_Tso_Chang_Tso_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jennifer_Aniston_Jennifer_Aniston_0009.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Silvio_Berlusconi_Silvio_Berlusconi_0029.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Meghann_Shaughnessy_Meghann_Shaughnessy_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Martin_McCauley_Martin_McCauley_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Francisco_Maturana_Francisco_Maturana_0001.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Alvaro_Uribe_Alvaro_Uribe_0004.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Hilda_Fortune_Hilda_Fortune_0001.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Bill_Clinton_Bill_Clinton_0021.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Donald_Rumsfeld_Donald_Rumsfeld_0110.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Kim_Ryong-sung_Kim_Ryong-sung_0009.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Nicole_Kidman_Nicole_Kidman_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Masatoshi_Koshiba_Masatoshi_Koshiba_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Joan_Claybrook_Joan_Claybrook_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Javier_Zanetti_Javier_Zanetti_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Donald_Rumsfeld_Donald_Rumsfeld_0104.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Christian_Bale_Christian_Bale_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Nicole_Kidman_Nicole_Kidman_0016.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Dunn_Lampton_Dunn_Lampton_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Alvaro_Uribe_Alvaro_Uribe_0010.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/John_Hartson_John_Hartson_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jack_LaLanne_Jack_LaLanne_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Maggie_Smith_Maggie_Smith_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/George_W_Bush_George_W_Bush_0349.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Robert_Mueller_Robert_Mueller_0005.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Mark_Schweiker_Mark_Schweiker_0002.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jean_Charest_Jean_Charest_0016.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Tom_Poston_Tom_Poston_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Kostya_Tszyu_Kostya_Tszyu_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/George_W_Bush_George_W_Bush_0361.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Li_Peng_Li_Peng_0006.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Parris_Glendening_Parris_Glendening_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/George_W_Bush_George_W_Bush_0407.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Vojislav_Kostunica_Vojislav_Kostunica_0004.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Robert_Duvall_Robert_Duvall_0007.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Paula_Radcliffe_Paula_Radcliffe_0005.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Michael_Piuze_Michael_Piuze_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Bud_Selig_Bud_Selig_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Gideon_Black_Gideon_Black_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Larry_Coker_Larry_Coker_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Rick_Caruso_Rick_Caruso_0001.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Damarius_Bilbo_Damarius_Bilbo_0001.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Richard_Reid_Richard_Reid_0001.jpg,indian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Bill_Clinton_Bill_Clinton_0009.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Eric_Dubin_Eric_Dubin_0001.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/George_W_Bush_George_W_Bush_0413.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Justin_Gatlin_Justin_Gatlin_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jean_Charest_Jean_Charest_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Sofia_Milos_Sofia_Milos_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/George_W_Bush_George_W_Bush_0375.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Evan_Rachel_Wood_Evan_Rachel_Wood_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/John_Edwards_John_Edwards_0008.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Lloyd_Novick_Lloyd_Novick_0001.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Tony_Blair_Tony_Blair_0046.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Laura_Bush_Laura_Bush_0022.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Ben_Braun_Ben_Braun_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Cruz_Bustamante_Cruz_Bustamante_0003.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/James_Harris_James_Harris_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Lester_Holt_Lester_Holt_0001.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Chanda_Rubin_Chanda_Rubin_0004.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Mahmoud_Abbas_Mahmoud_Abbas_0027.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Dan_Bartlett_Dan_Bartlett_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Kamal_Kharrazi_Kamal_Kharrazi_0005.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Juan_Manuel_Marquez_Juan_Manuel_Marquez_0003.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Ivan_Shvedoff_Ivan_Shvedoff_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Heizo_Takenaka_Heizo_Takenaka_0005.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Adrien_Brody_Adrien_Brody_0009.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Yuri_Malenchenko_Yuri_Malenchenko_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Samuel_Waksal_Samuel_Waksal_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/George_W_Bush_George_W_Bush_0188.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Agbani_Darego_Agbani_Darego_0001.jpg,black,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Spencer_Abraham_Spencer_Abraham_0009.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Fernando_Gonzalez_Fernando_Gonzalez_0007.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jose_Serra_Jose_Serra_0008.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Milo_Djukanovic_Milo_Djukanovic_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Tony_Blair_Tony_Blair_0052.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/John_Manley_John_Manley_0002.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Laura_Bush_Laura_Bush_0036.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Rollie_Massimino_Rollie_Massimino_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Winona_Ryder_Winona_Ryder_0012.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Larry_Anderson_Larry_Anderson_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Andy_Graves_Andy_Graves_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Loretta_Lynn_Harper_Loretta_Lynn_Harper_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Bart_Freundlich_Bart_Freundlich_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Virgina_Ruano_Pascal_Virgina_Ruano_Pascal_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Mary_Lou_Retton_Mary_Lou_Retton_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jonathan_Tiomkin_Jonathan_Tiomkin_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Roger_Corbett_Roger_Corbett_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Paulo_Cesar_Pinheiro_Paulo_Cesar_Pinheiro_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Matthew_Broderick_Matthew_Broderick_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Erik_Morales_Erik_Morales_0002.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/John_Snow_John_Snow_0013.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Yana_Klochkova_Yana_Klochkova_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Prince_Charles_Prince_Charles_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/John_Snow_John_Snow_0007.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jimmy_Lee_Jimmy_Lee_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Mary_Carey_Mary_Carey_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Mahathir_Mohamad_Mahathir_Mohamad_0008.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jason_Mewes_Jason_Mewes_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Patricia_Clarkson_Patricia_Clarkson_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Edward_Kennedy_Edward_Kennedy_0003.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Winona_Ryder_Winona_Ryder_0006.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Andrea_De_Cruz_Andrea_De_Cruz_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Felipe_Fernandez_Felipe_Fernandez_0001.jpg,latino hispanic,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Gerry_Parsky_Gerry_Parsky_0002.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Larry_Lindsey_Larry_Lindsey_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Roh_Moo-hyun_Roh_Moo-hyun_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Kimi_Raikkonen_Kimi_Raikkonen_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Barbara_Walters_Barbara_Walters_0002.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Jim_Spinoza_Jim_Spinoza_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Tony_Blair_Tony_Blair_0085.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Margie_Puente_Margie_Puente_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Robert_Blake_Robert_Blake_0001.jpg,asian,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Roy_Williams_Roy_Williams_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/John_Abizaid_John_Abizaid_0006.jpg,middle eastern,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Gerry_Adams_Gerry_Adams_0008.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Susan_Sarandon_Susan_Sarandon_0003.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Fidel_Castro_Fidel_Castro_0018.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Joaquin_Sanchez_Joaquin_Sanchez_0001.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Art_Howe_Art_Howe_0003.jpg,white,0
/Users/guille/Documents/LASALLE/MASTER/MD009/ENTREGAS/dSCP/data/lfw/faces/Drew_Barrymore_Drew_Barrymore_0002.jpg,white,0
